Dataset ID,Index,Area,Row Index,Beginning X,Ending X,FWHM,Center,Height
Spot 15_23_17_G,1,6779.586207,381,37.9,38.1,0.05,38,67795.86207
Spot 15_23_17_R,1,2496.609524,381,37.9,38.1,0.05,38,24966.09524
Spot 15_23_23_R,1,14199.46667,381,37.9,38.1,0.05,38,141994.6667
Spot 15_23_53_B,1,7775.457627,381,37.9,38.1,0.05,38,77754.57627
Spot 15_23_54_B,1,1994.573913,381,37.9,38.1,0.05,38,19945.73913
Spot 15_23_54_G,1,3723.636364,381,37.9,38.1,0.051388889,38,36739.87879
Spot 15_23_54_R,1,4915.2,381,37.9,38.1,0.05,38,49152
Spot 15_23_69_B,1,8437.76,381,37.9,38.1,0.05,38,83558.4
Spot 15_23_108_B,1,14961.17895,381,37.9,38.1,0.05,38,148318.3158
Spot 15_23_108_G,1,5994.146341,381,37.9,38.1,0.05,38,59941.46341
Spot 15_23_109_B,1,4327.056411,381,37.9,38.1,0.051,38,42850.46154
Spot 15_23_109_G,1,9920.175342,381,37.9,38.1,0.05,38,98752.87671
Spot 15_23_109_R,1,15018.66667,381,37.9,38.1,0.05,38,149640.5333
Spot 15_23_111_B,1,2085.236364,381,37.9,38.1,0.05,38,20852.36364
Spot 15_23_111_G,1,9481.804255,381,37.9,38.1,0.05,38,93423.65957
Spot 15_23_111_R,1,6706.009302,381,37.9,38.1,0.05,38,67060.09302
Spot 15_23_133_R,1,5860.43077,381,37.9,38.1,0.05,38,57974.15385
Spot 16_mz23_1_B,1,452.8910575,382,37.9,38.1,38.04090909,38.1,6926.56911
Spot 16_mz23_1_G,1,1448.690526,382,37.9,38.1,38.03333333,38.1,19315.87368
Spot 16_mz23_1_R,1,3686.4,382,37.9,38.1,38.04767442,38.1,67025.45455
Spot 16_mz23_2_B,1,3814.78209,381,37.9,38.1,0.05,38,38147.8209
Spot 16_mz23_2_G,1,9637.647059,381,37.9,38.1,0.05,38,96376.47059
Spot 16_mz23_2_R,1,400.2198475,382,37.9,38.1,38.04,38.1,6003.29771
Spot 16_mz23_62_B,1,30384.87273,381,37.9,38.1,0.05,38,303848.7273
